"cellid","center_x","center_y","slice_id","sample_id","class_label","subclass","label"
1.60074173345436e+38,-2751.59181173008,3044.16056027426,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6b","L6b_1"
1.60086873048324e+38,-2299.58275481609,2856.50424480919,"mouse1_slice102","mouse1_sample2","Other","Oligo","Oligo_1"
1.60087465946642e+38,-6017.15649216204,-3456.94448887638,"mouse1_slice62","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_1"
1.60101295793881e+38,-3274.19541121042,1867.14281750751,"mouse1_slice102","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_2"
1.60146233546347e+38,-3837.31822532174,1393.56439934027,"mouse1_slice102","mouse1_sample2","Other","Astro","Astro_1"
1.60155643875109e+38,909.248318101669,-2447.70572872738,"mouse1_slice71","mouse1_sample2","Other","Micro","Micro_1"
1.60171515403227e+38,-3217.72708379888,1085.4833915205,"mouse1_slice102","mouse1_sample2","Other","Astro","Astro_1"
1.60183602666932e+38,-5929.76336937721,-3503.11063759464,"mouse1_slice62","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_1"
1.60187426757094e+38,-3314.5133890283,1997.92588685036,"mouse1_slice102","mouse1_sample2","Other","Peri","Peri"
1.60195607261979e+38,-1647.62297377146,2580.07896232327,"mouse1_slice102","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_4"
1.60221270514778e+38,-3244.65914729222,2890.00975587634,"mouse1_slice102","mouse1_sample2","Other","Oligo","Oligo_2"
1.60222324660182e+38,4091.94182528615,2354.67450644783,"mouse1_slice91","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_2"
1.6023573064516e+38,-3054.64796089711,2117.74239745126,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_1"
1.60245404035638e+38,2934.2080359132,2413.73437860284,"mouse1_slice91","mouse1_sample2","Glutamatergic","L6 IT Car3","L6_IT_Car3"
1.6025454046888e+38,1578.56654020752,-3738.07001987757,"mouse1_slice71","mouse1_sample2","GABAergic","Sst","Sst_7"
1.6025617460304e+38,-5560.08010667697,-3266.34395752683,"mouse1_slice62","mouse1_sample2","GABAergic","Pvalb","Pvalb_2"
1.60268276417889e+38,3930.33777050648,2396.08000211358,"mouse1_slice91","mouse1_sample2","Other","Oligo","Oligo_1"
1.60270760225277e+38,3978.76578003341,1926.80371990917,"mouse1_slice91","mouse1_sample2","GABAergic","Pvalb","Pvalb_1"
1.60282813289574e+38,-2887.05562304681,2388.08895211109,"mouse1_slice102","mouse1_sample2","Glutamatergic","L5 ET","L5_ET_5"
1.60301947086064e+38,-4481.48320504586,-3949.59285495887,"mouse1_slice62","mouse1_sample2","Other","Micro","Micro_1"
1.60313491034103e+38,2164.89675415555,-2853.33294346859,"mouse1_slice71","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_3"
1.60328467042579e+38,5879.36341332371,-2519.49809533417,"mouse1_slice81","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
1.60347537266473e+38,NA,NA,"mouse1_slice102","mouse1_sample2","Other","Oligo","Oligo_1"
1.60352336108165e+38,-3267.80000475054,2501.76533218971,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_3"
1.6036287579345e+38,3014.3484024638,2566.76956818076,"mouse1_slice91","mouse1_sample2","Glutamatergic","L6 IT Car3","L6_IT_Car3"
1.60363220550995e+38,-5904.69954477397,-4023.76001006143,"mouse1_slice62","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_3"
1.60365692757075e+38,-5717.23824638459,-3916.54976499228,"mouse1_slice62","mouse1_sample2","Other","Astro","Astro_1"
1.60368501936514e+38,3455.61591173917,3396.2871143951,"mouse1_slice91","mouse1_sample2","Other","PVM","PVM"
1.60374105648235e+38,1446.85583808748,-3808.41163738754,"mouse1_slice71","mouse1_sample2","Glutamatergic","L5 ET","L5_ET_4"
1.60387078634302e+38,4322.291470928,2644.6680981903,"mouse1_slice91","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_1"
1.60392551356619e+38,-5807.79882120203,-4444.25221232725,"mouse1_slice62","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_3"
1.6040346973582e+38,-4700.24084243429,-4364.27693856942,"mouse1_slice62","mouse1_sample2","Other","Astro","Astro_1"
1.60404567705804e+38,-1745.22431872709,2414.86555204207,"mouse1_slice102","mouse1_sample2","Other","Endo","Endo"
1.60411057410355e+38,3316.24499853932,1908.88588017776,"mouse1_slice91","mouse1_sample2","Other","SMC","SMC"
1.60431758557326e+38,-2121.19826023702,1774.9045877307,"mouse1_slice102","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
1.60433566632681e+38,-5231.1423600006,-2884.13656349362,"mouse1_slice62","mouse1_sample2","Other","Micro","Micro_2"
1.60440283787348e+38,-3909.70837966732,1766.6193563433,"mouse1_slice102","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_3"
1.60455793460146e+38,1609.38060932259,-2501.39610495161,"mouse1_slice71","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_2"
1.60461346077682e+38,-5955.61207564359,-3720.46749393946,"mouse1_slice62","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_2"
1.60462678181451e+38,960.208572401904,-1965.05207731439,"mouse1_slice71","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_4"
1.60487221156557e+38,950.827578612603,-2848.88993639282,"mouse1_slice71","mouse1_sample2","GABAergic","Pvalb","Pvalb_5"
1.60517622486589e+38,3515.82157883618,2456.90264732595,"mouse1_slice91","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_4"
1.60534522233596e+38,-1777.55064831985,2306.32577429313,"mouse1_slice102","mouse1_sample2","GABAergic","Sst","Sst_3"
1.60535380197287e+38,-2482.82326037352,2717.48122471824,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_6"
1.60544584263869e+38,1025.95070860566,-2274.69828659581,"mouse1_slice71","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_1"
1.60550100823748e+38,NA,NA,"mouse1_slice102","mouse1_sample2","Other","Astro","Astro_1"
1.60561692924998e+38,3509.14664738505,1712.96041618437,"mouse1_slice91","mouse1_sample2","GABAergic","Sst","Sst_3"
1.60563600879535e+38,4261.39924121046,-4300.28502979469,"mouse1_slice81","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
1.6056409206007e+38,4560.58146970617,-3343.13935862731,"mouse1_slice81","mouse1_sample2","Other","VLMC","VLMC"
1.60596069639415e+38,-2549.01374725281,3070.44485893519,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_3"
1.6059762476353e+38,-5594.92947736517,-3824.81106504495,"mouse1_slice62","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_6"
1.60598989242131e+38,1313.29746672382,-2473.85354005669,"mouse1_slice71","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_5"
1.60609740220886e+38,6385.7587199321,-4371.45606769146,"mouse1_slice81","mouse1_sample2","GABAergic","Sst","Sst_5"
1.60619422251915e+38,-5521.26875973849,-3039.46996280037,"mouse1_slice62","mouse1_sample2","Other","Endo","Endo"
1.60635872421142e+38,274.716588687495,-3631.64836084566,"mouse1_slice71","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_3"
1.60637465234954e+38,-1772.95586006022,2357.7591473099,"mouse1_slice102","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_3"
1.60643294358424e+38,5304.62590350783,-4043.42463875955,"mouse1_slice81","mouse1_sample2","GABAergic","Sst","Sst_5"
1.60643802220853e+38,5554.39921706863,-3119.99045103009,"mouse1_slice81","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_1"
1.60655654070241e+38,4485.1985078981,2101.95662646795,"mouse1_slice91","mouse1_sample2","Other","Micro","Micro_1"
1.6066520922979e+38,NA,NA,"mouse1_slice71","mouse1_sample2","Other","Astro","Astro_1"
1.60667761364479e+38,4935.90562635235,2896.89490152247,"mouse1_slice91","mouse1_sample2","Other","Peri","Peri"
1.60684399829818e+38,3280.93046294568,3052.2918144277,"mouse1_slice91","mouse1_sample2","Other","Oligo","Oligo_2"
1.60687142096649e+38,4568.02340491042,3191.25936061675,"mouse1_slice91","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_3"
1.60696237687926e+38,2645.23393048651,1840.55513667526,"mouse1_slice91","mouse1_sample2","GABAergic","Pvalb","Pvalb_2"
1.60699979932915e+38,2788.68746600939,2222.57390935898,"mouse1_slice91","mouse1_sample2","Other","Endo","Endo"
1.60705765253668e+38,6003.47375937724,-3742.90147222765,"mouse1_slice81","mouse1_sample2","Other","PVM","PVM"
1.6071593460713e+38,1954.61873958174,-2342.83682044367,"mouse1_slice71","mouse1_sample2","Other","Micro","Micro_1"
1.60716683930557e+38,3397.287553913,2538.99293842198,"mouse1_slice91","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_3"
1.60727248540368e+38,-5307.5588802065,-3384.59441235879,"mouse1_slice62","mouse1_sample2","GABAergic","Vip","Vip_1"
1.60737682843718e+38,-3522.70363042609,2722.39109449662,"mouse1_slice102","mouse1_sample2","Other","Micro","Micro_1"
1.60741383893512e+38,-1931.38739531434,3246.05187202033,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_1"
1.60758364409913e+38,-3044.87970674475,1651.92038204114,"mouse1_slice102","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_5"
1.60761972550976e+38,3919.12528602838,1633.86332773081,"mouse1_slice91","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
1.60784102878944e+38,5310.05915465754,-4157.25205624113,"mouse1_slice81","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_2"
1.60791810174648e+38,2194.23868977531,-3273.73780806309,"mouse1_slice71","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
1.60794730302983e+38,4341.27078207514,-4083.58299573252,"mouse1_slice81","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
1.60795087048067e+38,3686.76814327449,1764.99481764653,"mouse1_slice91","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_SSp_1"
1.60806898699134e+38,-4919.60202765139,-3293.45165276411,"mouse1_slice62","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_4"
1.60809080108461e+38,-5136.74933410382,-4717.81701288501,"mouse1_slice62","mouse1_sample2","Other","Peri","Peri"
1.60817079444273e+38,-4116.52399327389,1778.26422908481,"mouse1_slice102","mouse1_sample2","Other","Micro","Micro_1"
1.60817835438854e+38,3318.48112888448,1712.84300349718,"mouse1_slice91","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_1"
1.60823267646918e+38,-2697.23672796735,3339.848685689,"mouse1_slice102","mouse1_sample2","Other","Astro","Astro_3"
1.60843211524599e+38,-2712.22050960798,1256.80012410588,"mouse1_slice102","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_3"
1.60863338551594e+38,-2552.55489956916,2265.35559827671,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_1"
1.60864943295744e+38,185.135041526894,-2456.37377367122,"mouse1_slice71","mouse1_sample2","Other","Micro","Micro_1"
1.60871739118237e+38,2172.38767560888,-3270.44595594343,"mouse1_slice71","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
1.60893656871323e+38,2445.22697077749,-3906.09940062771,"mouse1_slice71","mouse1_sample2","Other","VLMC","VLMC"
1.60943497624897e+38,-5974.8623345203,-2997.6116212611,"mouse1_slice62","mouse1_sample2","Other","Peri","Peri"
1.60945742400124e+38,2436.26462037602,1611.26716361033,"mouse1_slice91","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
1.60960687934634e+38,-3731.67714572743,1859.32497810676,"mouse1_slice102","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_3"
1.61005761519238e+38,-3366.4333896559,2585.46819708878,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6 IT Car3","L6_IT_Car3"
1.6100812294104e+38,2078.76395413268,-3366.5056205822,"mouse1_slice71","mouse1_sample2","GABAergic","Pvalb","Pvalb_1"
1.61009594759423e+38,2772.21915399933,1244.35694347463,"mouse1_slice91","mouse1_sample2","Other","Peri","Peri"
1.61017210810896e+38,5025.0197049299,-2936.86600245102,"mouse1_slice81","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
1.61021607155214e+38,706.650897642436,-3191.88712326443,"mouse1_slice71","mouse1_sample2","Other","Endo","Endo"
1.61023014099318e+38,2021.73574205025,-3296.86196018462,"mouse1_slice71","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_3"
1.61033077200107e+38,-3151.45270286066,2412.7328366615,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_1"
1.61044939750006e+38,-5741.30491854975,-3146.39376417049,"mouse1_slice62","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_1"
1.61046391197409e+38,5029.93316126665,-2958.51206801379,"mouse1_slice81","mouse1_sample2","GABAergic","Sst","Sst_3"
1.61048223090297e+38,-3518.32292811113,1417.69743779957,"mouse1_slice102","mouse1_sample2","Other","Endo","Endo"
1.61049623133017e+38,-5690.88245528192,-4265.47765429684,"mouse1_slice62","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_3"
1.61051892689318e+38,NA,NA,"mouse1_slice91","mouse1_sample2","Other","Astro","Astro_1"
1.61064540376198e+38,266.542089665302,-2931.93238379545,"mouse1_slice71","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_3"
1.61067231211207e+38,-5350.18809429271,-3733.69365699697,"mouse1_slice62","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_2"
1.61144629833877e+38,1941.59630203348,-2808.84831801158,"mouse1_slice71","mouse1_sample2","Other","Astro","Astro_1"
1.61158699559083e+38,5463.20688069893,-2887.83714505749,"mouse1_slice81","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_1"
1.61166818994968e+38,3509.26677168664,2569.1228390606,"mouse1_slice91","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_2"
1.61175171733174e+38,6250.78505781913,-2903.48122729881,"mouse1_slice81","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_3"
1.61226536108603e+38,-3803.7423980741,2547.18357189005,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_7"
1.61254436013468e+38,4029.5238864665,2416.10413902563,"mouse1_slice91","mouse1_sample2","Other","Astro","Astro_1"
1.61259984692805e+38,962.487603073894,-3284.78433034022,"mouse1_slice71","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_1"
1.61264480853801e+38,-3015.08467969235,2738.62501160563,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_1"
1.61308315647318e+38,NA,NA,"mouse1_slice62","mouse1_sample2","Other","Oligo","Oligo_1"
1.61309775265615e+38,-3690.06762521583,1664.54222107546,"mouse1_slice102","mouse1_sample2","GABAergic","Sst","Sst_3"
1.6131646057644e+38,-4667.82077836138,-4447.94033141021,"mouse1_slice62","mouse1_sample2","Other","SMC","SMC"
1.61359794493757e+38,628.955903086269,-2758.98321158913,"mouse1_slice71","mouse1_sample2","Other","Oligo","Oligo_1"
1.61377452723138e+38,-5350.65073966735,-3928.90673939669,"mouse1_slice62","mouse1_sample2","Other","OPC","OPC"
1.61395938814006e+38,-3628.88626025019,2510.80895082318,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6 IT Car3","L6_IT_Car3"
1.61404292846628e+38,-2126.2927857706,3054.03677933242,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_1"
1.61412244349728e+38,5940.37049964964,-2342.56253230554,"mouse1_slice81","mouse1_sample2","Other","VLMC","VLMC"
1.61436734435454e+38,-5362.51161415752,-3666.4793984446,"mouse1_slice62","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_3"
1.61452125474119e+38,-3058.84482960899,1849.00947914582,"mouse1_slice102","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_2"
1.61464898472644e+38,-1808.49862250694,3087.97880719295,"mouse1_slice102","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_1"
1.61471128957571e+38,4845.69068216786,-4454.92253314525,"mouse1_slice81","mouse1_sample2","Other","Astro","Astro_1"
1.61489903206906e+38,-4767.18691757211,-4091.03110791008,"mouse1_slice62","mouse1_sample2","Other","Micro","Micro_1"
1.61511146814393e+38,-2079.12170985715,2916.11631980222,"mouse1_slice102","mouse1_sample2","Other","Peri","Peri"
1.61521146767387e+38,-3176.06623559355,1731.43255381222,"mouse1_slice102","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_1"
1.61521665688851e+38,735.781173603695,-3337.74007267044,"mouse1_slice71","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_1"
1.61523326113049e+38,1097.8861125142,-2724.99439641823,"mouse1_slice71","mouse1_sample2","Other","Oligo","Oligo_1"
1.61538666493958e+38,4144.15436945536,2116.1845040781,"mouse1_slice91","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_4"
1.61539777701663e+38,5767.69529176343,-4088.12309439492,"mouse1_slice81","mouse1_sample2","Other","Endo","Endo"
1.61543806056807e+38,-5823.96602615381,-2584.33996537067,"mouse1_slice62","mouse1_sample2","Other","Astro","Astro_1"
1.61545531440487e+38,-5480.99047693074,-4415.76931206319,"mouse1_slice62","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_3"
1.61551629729486e+38,5819.75143555168,-4390.80567048569,"mouse1_slice81","mouse1_sample2","Other","Oligo","Oligo_1"
1.61559991882908e+38,6161.5929729544,-2908.43070731388,"mouse1_slice81","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_3"
1.6156790963768e+38,352.962408144474,-1686.60753160867,"mouse1_slice71","mouse1_sample2","Other","Astro","Astro_1"
1.61572525662622e+38,1055.96365653703,-3183.6843407352,"mouse1_slice71","mouse1_sample2","Other","Oligo","Oligo_1"
1.61594415547368e+38,NA,NA,"mouse1_slice71","mouse1_sample2","Other","Astro","Astro_1"
1.61614268249382e+38,246.208157535927,-2670.34596770185,"mouse1_slice71","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_2"
1.6161668399856e+38,4988.04517629271,2926.58826357146,"mouse1_slice91","mouse1_sample2","Other","Astro","Astro_1"
1.61617130680116e+38,3947.9320265667,2254.14779097995,"mouse1_slice91","mouse1_sample2","Other","PVM","PVM"
1.61677566364419e+38,1591.42324130828,-3878.57864374321,"mouse1_slice71","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_2"
1.61679218388903e+38,-3804.73968295714,1451.600723727,"mouse1_slice102","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
1.61681291647515e+38,2084.49268076061,-2852.58782943259,"mouse1_slice71","mouse1_sample2","Other","PVM","PVM"
1.61696287766262e+38,1940.49992100584,-3192.83583028706,"mouse1_slice71","mouse1_sample2","GABAergic","Pvalb","Pvalb_2"
1.6170915288156e+38,-3363.38316346017,2274.62697467082,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_7"
1.61722333756283e+38,6310.04752159131,-2750.85663649099,"mouse1_slice81","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
1.61724239133971e+38,4684.99815087407,3276.976251704,"mouse1_slice91","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_4"
1.61759055244393e+38,-3918.53144161746,2050.53138633797,"mouse1_slice102","mouse1_sample2","Glutamatergic","L5 ET","L5_ET_4"
1.61787754151729e+38,3333.22567239211,2866.21952827393,"mouse1_slice91","mouse1_sample2","GABAergic","Vip","Vip_1"
1.61809615538773e+38,-5496.23568014323,-2755.01647334126,"mouse1_slice62","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
1.61826195289826e+38,-3047.61981197868,2593.139010094,"mouse1_slice102","mouse1_sample2","Other","Endo","Endo"
1.61833992091617e+38,NA,NA,"mouse1_slice102","mouse1_sample2","Other","SMC","SMC"
1.61849939876253e+38,-5956.0423597105,-3386.83369162709,"mouse1_slice62","mouse1_sample2","Glutamatergic","L5 ET","L5_ET_5"
1.61865176279466e+38,-5682.57101276026,-4315.12611131224,"mouse1_slice62","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_3"
1.61884118477057e+38,5595.72575173536,-4192.13030256156,"mouse1_slice81","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_3"
1.61885610908871e+38,-3813.48236393429,1515.02351159747,"mouse1_slice102","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
1.61889180843211e+38,851.271371670548,-2806.97496281071,"mouse1_slice71","mouse1_sample2","Other","Micro","Micro_1"
1.61897631205211e+38,6258.40028900136,-4073.38970890646,"mouse1_slice81","mouse1_sample2","GABAergic","Vip","Vip_7"
1.61909520503646e+38,5629.80255944853,-2520.73169755587,"mouse1_slice81","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
1.61923715119081e+38,4874.59290559326,2945.36487769086,"mouse1_slice91","mouse1_sample2","Other","Astro","Astro_1"
1.61923836510039e+38,1001.05479958394,-2374.8784533076,"mouse1_slice71","mouse1_sample2","Other","Micro","Micro_1"
1.61926283506018e+38,-4848.43363017886,-3968.38498215162,"mouse1_slice62","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_1"
1.61929926039647e+38,3673.61181339721,2510.71216849679,"mouse1_slice91","mouse1_sample2","GABAergic","Pvalb","Pvalb_5"
1.61945744752733e+38,-3874.24185467683,1738.92445089437,"mouse1_slice102","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_3"
1.61948399920941e+38,216.068867509144,-1917.28323850155,"mouse1_slice71","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_1"
1.61967970679663e+38,2056.68352692924,-2463.73606291212,"mouse1_slice71","mouse1_sample2","Other","Astro","Astro_1"
